antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
frozenset({'Fenty Beauty'}),"frozenset({'Huda Beauty', 'Charlotte Tilbury'})",0.23115577889447236,0.17587939698492464,0.07537688442211055,0.3260869565217391,1.854037267080745,1.0,0.03472134542057018,1.222888636732047,0.5991285403050107,0.22727272727272727,0.1822640509013785,0.3773291925465838,Fenty Beauty,"Huda Beauty, Charlotte Tilbury"
frozenset({'Charlotte Tilbury'}),"frozenset({'Huda Beauty', 'Fenty Beauty'})",0.5979899497487438,0.09045226130653267,0.07537688442211055,0.1260504201680672,1.3935574229691874,1.0,0.02128734122875684,1.040732508697333,0.7024999999999999,0.12295081967213115,0.039138307256604256,0.47969187675070024,Charlotte Tilbury,"Huda Beauty, Fenty Beauty"
"frozenset({'Make Up By Mario', 'Fenty Beauty'})",frozenset({'Charlotte Tilbury'}),0.06532663316582915,0.5979899497487438,0.05527638190954774,0.8461538461538461,1.4149967679379443,1.0,0.016211711825458948,2.6130653266331656,0.31378299120234593,0.09090909090909093,0.6173076923076922,0.46929541047188106,"Make Up By Mario, Fenty Beauty",Charlotte Tilbury
"frozenset({'Make Up By Mario', 'Charlotte Tilbury'})",frozenset({'Fenty Beauty'}),0.20100502512562815,0.23115577889447236,0.05527638190954774,0.275,1.1896739130434784,1.0,0.008812908764930176,1.0604747877317622,0.1995425957690108,0.1466666666666667,0.0570261437908497,0.2570652173913044,"Make Up By Mario, Charlotte Tilbury",Fenty Beauty
"frozenset({'Fenty Beauty', 'Charlotte Tilbury'})",frozenset({'Make Up By Mario'}),0.15577889447236182,0.2814070351758794,0.05527638190954774,0.3548387096774194,1.2609447004608296,1.0,0.011439105073104215,1.113819095477387,0.24512987012987011,0.14473684210526316,0.102188134446199,0.27563364055299544,"Fenty Beauty, Charlotte Tilbury",Make Up By Mario
frozenset({'Make Up By Mario'}),"frozenset({'Fenty Beauty', 'Charlotte Tilbury'})",0.2814070351758794,0.15577889447236182,0.05527638190954774,0.19642857142857145,1.2609447004608296,1.0,0.011439105073104215,1.0505862646566164,0.28798474253019707,0.14473684210526316,0.04815051020408165,0.27563364055299544,Make Up By Mario,"Fenty Beauty, Charlotte Tilbury"
frozenset({'Fenty Beauty'}),"frozenset({'Make Up By Mario', 'Charlotte Tilbury'})",0.23115577889447236,0.20100502512562815,0.05527638190954774,0.2391304347826087,1.1896739130434781,1.0,0.008812908764930176,1.0501076812634602,0.20736779560308966,0.1466666666666667,0.0477167076838939,0.2570652173913044,Fenty Beauty,"Make Up By Mario, Charlotte Tilbury"
frozenset({'Charlotte Tilbury'}),"frozenset({'Make Up By Mario', 'Fenty Beauty'})",0.5979899497487438,0.06532663316582915,0.05527638190954774,0.09243697478991597,1.4149967679379443,1.0,0.016211711825458948,1.0298715801228364,0.7295454545454543,0.09090909090909093,0.029005150447275682,0.46929541047188106,Charlotte Tilbury,"Make Up By Mario, Fenty Beauty"
"frozenset({'Fenty Beauty', 'Rare Beauty'})",frozenset({'Charlotte Tilbury'}),0.09045226130653267,0.5979899497487438,0.06532663316582915,0.7222222222222222,1.207749766573296,1.0,0.011237089972475446,1.4472361809045224,0.18912027199320022,0.10483870967741936,0.3090277777777777,0.4157329598506069,"Fenty Beauty, Rare Beauty",Charlotte Tilbury
"frozenset({'Fenty Beauty', 'Charlotte Tilbury'})",frozenset({'Rare Beauty'}),0.15577889447236182,0.35175879396984927,0.06532663316582915,0.41935483870967744,1.1921658986175114,1.0,0.01053003712027474,1.11641541038526,0.19093406593406592,0.1477272727272727,0.1042760690172543,0.3025345622119816,"Fenty Beauty, Charlotte Tilbury",Rare Beauty
"frozenset({'Charlotte Tilbury', 'Rare Beauty'})",frozenset({'Fenty Beauty'}),0.19597989949748743,0.23115577889447236,0.06532663316582915,0.33333333333333337,1.4420289855072466,1.0,0.02002474684982703,1.1532663316582916,0.3812500000000001,0.18055555555555558,0.13289760348583882,0.30797101449275366,"Charlotte Tilbury, Rare Beauty",Fenty Beauty
frozenset({'Fenty Beauty'}),"frozenset({'Charlotte Tilbury', 'Rare Beauty'})",0.23115577889447236,0.19597989949748743,0.06532663316582915,0.28260869565217395,1.4420289855072466,1.0,0.02002474684982703,1.120755291609563,0.3986928104575165,0.18055555555555558,0.10774456521739136,0.30797101449275366,Fenty Beauty,"Charlotte Tilbury, Rare Beauty"
frozenset({'Rare Beauty'}),"frozenset({'Fenty Beauty', 'Charlotte Tilbury'})",0.35175879396984927,0.15577889447236182,0.06532663316582915,0.18571428571428572,1.1921658986175114,1.0,0.01053003712027474,1.0367627611742924,0.24865831842576025,0.1477272727272727,0.03545918367346938,0.3025345622119816,Rare Beauty,"Fenty Beauty, Charlotte Tilbury"
frozenset({'Charlotte Tilbury'}),"frozenset({'Fenty Beauty', 'Rare Beauty'})",0.5979899497487438,0.09045226130653267,0.06532663316582915,0.1092436974789916,1.207749766573296,1.0,0.011237089972475446,1.0210960462690815,0.42788461538461553,0.10483870967741936,0.020660197780769763,0.4157329598506069,Charlotte Tilbury,"Fenty Beauty, Rare Beauty"
"frozenset({'Huda Beauty', 'Charlotte Tilbury'})",frozenset({'Hourglass'}),0.17587939698492464,0.19597989949748743,0.05025125628140704,0.2857142857142857,1.4578754578754578,1.0,0.015782429736622812,1.1256281407035176,0.3810975609756097,0.15625,0.11160714285714285,0.2710622710622711,"Huda Beauty, Charlotte Tilbury",Hourglass
"frozenset({'Huda Beauty', 'Hourglass'})",frozenset({'Charlotte Tilbury'}),0.06030150753768844,0.5979899497487438,0.05025125628140704,0.8333333333333334,1.3935574229691876,1.0,0.014191560819171237,2.412060301507538,0.3005347593582889,0.08264462809917354,0.5854166666666667,0.4586834733893558,"Huda Beauty, Hourglass",Charlotte Tilbury
"frozenset({'Charlotte Tilbury', 'Hourglass'})",frozenset({'Huda Beauty'}),0.15577889447236182,0.2562814070351759,0.05025125628140704,0.3225806451612903,1.2586970271979758,1.0,0.010328022019645972,1.0978703039004545,0.243452380952381,0.1388888888888889,0.08914559721011332,0.2593295382669197,"Charlotte Tilbury, Hourglass",Huda Beauty
frozenset({'Huda Beauty'}),"frozenset({'Charlotte Tilbury', 'Hourglass'})",0.2562814070351759,0.15577889447236182,0.05025125628140704,0.19607843137254902,1.2586970271979758,1.0,0.010328022019645972,1.0501286922416961,0.2763513513513514,0.1388888888888889,0.04773576097105508,0.2593295382669197,Huda Beauty,"Charlotte Tilbury, Hourglass"
frozenset({'Charlotte Tilbury'}),"frozenset({'Huda Beauty', 'Hourglass'})",0.5979899497487438,0.06030150753768844,0.05025125628140704,0.08403361344537814,1.3935574229691876,1.0,0.014191560819171237,1.0259093633304135,0.7025000000000002,0.08264462809917354,0.02525502179481418,0.4586834733893558,Charlotte Tilbury,"Huda Beauty, Hourglass"
frozenset({'Hourglass'}),"frozenset({'Huda Beauty', 'Charlotte Tilbury'})",0.19597989949748743,0.17587939698492464,0.05025125628140704,0.25641025641025644,1.457875457875458,1.0,0.015782429736622812,1.1083001212961359,0.39062499999999994,0.15625,0.09771732332707944,0.2710622710622711,Hourglass,"Huda Beauty, Charlotte Tilbury"
"frozenset({'Make Up By Mario', 'Charlotte Tilbury'})",frozenset({'Hourglass'}),0.20100502512562815,0.19597989949748743,0.07035175879396985,0.35,1.785897435897436,1.0,0.03095881417135931,1.2369540007730964,0.550763701707098,0.2153846153846154,0.19156249999999997,0.35448717948717945,"Make Up By Mario, Charlotte Tilbury",Hourglass
"frozenset({'Make Up By Mario', 'Hourglass'})",frozenset({'Charlotte Tilbury'}),0.08542713567839195,0.5979899497487438,0.07035175879396985,0.823529411764706,1.3771626297577855,1.0,0.01926719022246913,2.2780569514237863,0.2994505494505495,0.11475409836065571,0.561029411764706,0.4705882352941177,"Make Up By Mario, Hourglass",Charlotte Tilbury
"frozenset({'Charlotte Tilbury', 'Hourglass'})",frozenset({'Make Up By Mario'}),0.15577889447236182,0.2814070351758794,0.07035175879396985,0.45161290322580644,1.6048387096774193,1.0,0.02651448195752632,1.3103754064439848,0.4464285714285714,0.1917808219178082,0.2368599142792691,0.35080645161290325,"Charlotte Tilbury, Hourglass",Make Up By Mario
frozenset({'Make Up By Mario'}),"frozenset({'Charlotte Tilbury', 'Hourglass'})",0.2814070351758794,0.15577889447236182,0.07035175879396985,0.25,1.6048387096774193,1.0,0.02651448195752632,1.1256281407035176,0.5244755244755245,0.1917808219178082,0.11160714285714285,0.35080645161290325,Make Up By Mario,"Charlotte Tilbury, Hourglass"
frozenset({'Charlotte Tilbury'}),"frozenset({'Make Up By Mario', 'Hourglass'})",0.5979899497487438,0.08542713567839195,0.07035175879396985,0.11764705882352941,1.3771626297577855,1.0,0.01926719022246913,1.0365159128978225,0.68125,0.11475409836065571,0.035229476405947,0.4705882352941177,Charlotte Tilbury,"Make Up By Mario, Hourglass"
frozenset({'Hourglass'}),"frozenset({'Make Up By Mario', 'Charlotte Tilbury'})",0.19597989949748743,0.20100502512562815,0.07035175879396985,0.358974358974359,1.7858974358974358,1.0,0.03095881417135931,1.2464321608040203,0.5473214285714285,0.2153846153846154,0.19771004676665052,0.35448717948717945,Hourglass,"Make Up By Mario, Charlotte Tilbury"
"frozenset({'Charlotte Tilbury', 'Hourglass'})",frozenset({'Patrick Ta Beauty'}),0.15577889447236182,0.12060301507537688,0.05527638190954774,0.3548387096774194,2.942204301075269,1.0,0.036488977551071944,1.3630653266331658,0.7819264069264069,0.25000000000000006,0.2663594470046083,0.40658602150537637,"Charlotte Tilbury, Hourglass",Patrick Ta Beauty
"frozenset({'Charlotte Tilbury', 'Patrick Ta Beauty'})",frozenset({'Hourglass'}),0.07035175879396985,0.19597989949748743,0.05527638190954774,0.7857142857142858,4.00915750915751,1.0,0.04148885129163406,3.7520938023450605,0.8073710073710075,0.261904761904762,0.733482142857143,0.533882783882784,"Charlotte Tilbury, Patrick Ta Beauty",Hourglass
"frozenset({'Hourglass', 'Patrick Ta Beauty'})",frozenset({'Charlotte Tilbury'}),0.06532663316582915,0.5979899497487438,0.05527638190954774,0.8461538461538461,1.4149967679379443,1.0,0.016211711825458948,2.6130653266331656,0.31378299120234593,0.09090909090909093,0.6173076923076922,0.46929541047188106,"Hourglass, Patrick Ta Beauty",Charlotte Tilbury
frozenset({'Charlotte Tilbury'}),"frozenset({'Hourglass', 'Patrick Ta Beauty'})",0.5979899497487438,0.06532663316582915,0.05527638190954774,0.09243697478991597,1.4149967679379443,1.0,0.016211711825458948,1.0298715801228364,0.7295454545454543,0.09090909090909093,0.029005150447275682,0.46929541047188106,Charlotte Tilbury,"Hourglass, Patrick Ta Beauty"
frozenset({'Hourglass'}),"frozenset({'Charlotte Tilbury', 'Patrick Ta Beauty'})",0.19597989949748743,0.07035175879396985,0.05527638190954774,0.2820512820512821,4.00915750915751,1.0,0.04148885129163406,1.2948671931083995,0.9335227272727273,0.261904761904762,0.22772002772002778,0.533882783882784,Hourglass,"Charlotte Tilbury, Patrick Ta Beauty"
frozenset({'Patrick Ta Beauty'}),"frozenset({'Charlotte Tilbury', 'Hourglass'})",0.12060301507537688,0.15577889447236182,0.05527638190954774,0.45833333333333337,2.942204301075269,1.0,0.036488977551071944,1.5585620409741014,0.7506493506493506,0.25000000000000006,0.35838293650793657,0.40658602150537637,Patrick Ta Beauty,"Charlotte Tilbury, Hourglass"
"frozenset({'Make Up By Mario', 'Charlotte Tilbury'})",frozenset({'Huda Beauty'}),0.20100502512562815,0.2562814070351759,0.08040201005025126,0.39999999999999997,1.56078431372549,1.0,0.028888159389914396,1.2395309882747068,0.4496855345911949,0.21333333333333335,0.1932432432432432,0.35686274509803917,"Make Up By Mario, Charlotte Tilbury",Huda Beauty
"frozenset({'Make Up By Mario', 'Huda Beauty'})",frozenset({'Charlotte Tilbury'}),0.10050251256281408,0.5979899497487438,0.08040201005025126,0.7999999999999999,1.33781512605042,1.0,0.02030251761319158,2.0100502512562803,0.2807262569832401,0.13008130081300812,0.5024999999999998,0.46722689075630247,"Make Up By Mario, Huda Beauty",Charlotte Tilbury
"frozenset({'Huda Beauty', 'Charlotte Tilbury'})",frozenset({'Make Up By Mario'}),0.17587939698492464,0.2814070351758794,0.08040201005025126,0.45714285714285713,1.6244897959183673,1.0,0.030908310396202114,1.3237238825707482,0.4664634146341463,0.21333333333333335,0.24455544455544453,0.37142857142857144,"Huda Beauty, Charlotte Tilbury",Make Up By Mario
frozenset({'Make Up By Mario'}),"frozenset({'Huda Beauty', 'Charlotte Tilbury'})",0.2814070351758794,0.17587939698492464,0.08040201005025126,0.2857142857142857,1.624489795918367,1.0,0.030908310396202114,1.1537688442211056,0.5349650349650349,0.21333333333333335,0.13327526132404177,0.37142857142857144,Make Up By Mario,"Huda Beauty, Charlotte Tilbury"
frozenset({'Charlotte Tilbury'}),"frozenset({'Make Up By Mario', 'Huda Beauty'})",0.5979899497487438,0.10050251256281408,0.08040201005025126,0.13445378151260504,1.33781512605042,1.0,0.02030251761319158,1.039225252475972,0.6281249999999998,0.13008130081300812,0.03774470682127598,0.46722689075630247,Charlotte Tilbury,"Make Up By Mario, Huda Beauty"
frozenset({'Huda Beauty'}),"frozenset({'Make Up By Mario', 'Charlotte Tilbury'})",0.2562814070351759,0.20100502512562815,0.08040201005025126,0.3137254901960784,1.5607843137254902,1.0,0.028888159389914396,1.1642498205312275,0.4831081081081081,0.21333333333333335,0.1410778147737082,0.35686274509803917,Huda Beauty,"Make Up By Mario, Charlotte Tilbury"
"frozenset({'Huda Beauty', 'Charlotte Tilbury'})",frozenset({'Rare Beauty'}),0.17587939698492464,0.35175879396984927,0.05025125628140704,0.2857142857142857,0.8122448979591835,1.0,-0.011615868286154393,0.907537688442211,-0.21904761904761907,0.10526315789473684,-0.10188261351052054,0.21428571428571427,"Huda Beauty, Charlotte Tilbury",Rare Beauty
"frozenset({'Huda Beauty', 'Rare Beauty'})",frozenset({'Charlotte Tilbury'}),0.08542713567839195,0.5979899497487438,0.05025125628140704,0.5882352941176471,0.9836875926841324,1.0,-0.000833312290093681,0.9763101220387652,-0.01780895844576355,0.07936507936507936,-0.024264705882352983,0.33613445378151263,"Huda Beauty, Rare Beauty",Charlotte Tilbury
"frozenset({'Charlotte Tilbury', 'Rare Beauty'})",frozenset({'Huda Beauty'}),0.19597989949748743,0.2562814070351759,0.05025125628140704,0.25641025641025644,1.0005027652086478,1.0,2.5251887578604804e-05,1.0001732801940737,0.0006250000000002055,0.12500000000000003,0.00017325017325021803,0.22624434389140274,"Charlotte Tilbury, Rare Beauty",Huda Beauty
frozenset({'Huda Beauty'}),"frozenset({'Charlotte Tilbury', 'Rare Beauty'})",0.2562814070351759,0.19597989949748743,0.05025125628140704,0.19607843137254902,1.0005027652086476,1.0,2.5251887578604804e-05,1.0001225640397107,0.0006756756756758979,0.12500000000000003,0.0001225490196078545,0.22624434389140274,Huda Beauty,"Charlotte Tilbury, Rare Beauty"
frozenset({'Charlotte Tilbury'}),"frozenset({'Huda Beauty', 'Rare Beauty'})",0.5979899497487438,0.08542713567839195,0.05025125628140704,0.08403361344537814,0.9836875926841324,1.0,-0.000833312290093681,0.998478631690563,-0.03961584633853525,0.07936507936507936,-0.0015236863976359801,0.33613445378151263,Charlotte Tilbury,"Huda Beauty, Rare Beauty"
frozenset({'Rare Beauty'}),"frozenset({'Huda Beauty', 'Charlotte Tilbury'})",0.35175879396984927,0.17587939698492464,0.05025125628140704,0.14285714285714285,0.8122448979591835,1.0,-0.011615868286154393,0.9614740368509213,-0.2628571428571429,0.10526315789473684,-0.04006968641114985,0.21428571428571427,Rare Beauty,"Huda Beauty, Charlotte Tilbury"
"frozenset({'Make Up By Mario', 'Charlotte Tilbury'})",frozenset({'Rare Beauty'}),0.20100502512562815,0.35175879396984927,0.07537688442211055,0.37499999999999994,1.0660714285714283,1.0,0.004671599202040341,1.0371859296482413,0.07756813417190758,0.15789473684210523,0.03585271317829445,0.2946428571428571,"Make Up By Mario, Charlotte Tilbury",Rare Beauty
"frozenset({'Make Up By Mario', 'Rare Beauty'})",frozenset({'Charlotte Tilbury'}),0.10050251256281408,0.5979899497487438,0.07537688442211055,0.7499999999999999,1.2542016806722687,1.0,0.015277391985050869,1.6080402010050243,0.22532588454376143,0.12096774193548385,0.37812499999999966,0.43802521008403356,"Make Up By Mario, Rare Beauty",Charlotte Tilbury
"frozenset({'Charlotte Tilbury', 'Rare Beauty'})",frozenset({'Make Up By Mario'}),0.19597989949748743,0.2814070351758794,0.07537688442211055,0.3846153846153846,1.3667582417582416,1.0,0.020226761950455793,1.1677135678391959,0.33374999999999994,0.1875,0.14362560516406667,0.3262362637362637,"Charlotte Tilbury, Rare Beauty",Make Up By Mario
frozenset({'Make Up By Mario'}),"frozenset({'Charlotte Tilbury', 'Rare Beauty'})",0.2814070351758794,0.19597989949748743,0.07537688442211055,0.26785714285714285,1.3667582417582418,1.0,0.020226761950455793,1.0981737958083098,0.3734265734265734,0.1875,0.08939732142857143,0.3262362637362637,Make Up By Mario,"Charlotte Tilbury, Rare Beauty"
frozenset({'Charlotte Tilbury'}),"frozenset({'Make Up By Mario', 'Rare Beauty'})",0.5979899497487438,0.10050251256281408,0.07537688442211055,0.1260504201680672,1.2542016806722684,1.0,0.015277391985050869,1.0292327019713954,0.5041666666666663,0.12096774193548385,0.02840242242148252,0.43802521008403356,Charlotte Tilbury,"Make Up By Mario, Rare Beauty"
frozenset({'Rare Beauty'}),"frozenset({'Make Up By Mario', 'Charlotte Tilbury'})",0.35175879396984927,0.20100502512562815,0.07537688442211055,0.21428571428571425,1.0660714285714283,1.0,0.004671599202040341,1.016902695294655,0.09560723514211864,0.15789473684210523,0.016621743036837316,0.2946428571428571,Rare Beauty,"Make Up By Mario, Charlotte Tilbury"
"frozenset({'Make Up By Mario', 'Dior Beauty'})",frozenset({'Hourglass'}),0.10050251256281408,0.19597989949748743,0.05025125628140704,0.5,2.5512820512820515,1.0,0.03055478397010177,1.6080402010050252,0.675977653631285,0.20408163265306123,0.37812500000000004,0.3782051282051282,"Make Up By Mario, Dior Beauty",Hourglass
"frozenset({'Make Up By Mario', 'Hourglass'})",frozenset({'Dior Beauty'}),0.08542713567839195,0.19597989949748743,0.05025125628140704,0.5882352941176471,3.001508295625943,1.0,0.03350925481679756,1.9526202440775307,0.7291208791208793,0.2173913043478261,0.4878676470588236,0.4223227752639518,"Make Up By Mario, Hourglass",Dior Beauty
"frozenset({'Dior Beauty', 'Hourglass'})",frozenset({'Make Up By Mario'}),0.07035175879396985,0.2814070351758794,0.05025125628140704,0.7142857142857143,2.538265306122449,1.0,0.03045377641978738,2.5150753768844223,0.6518918918918918,0.16666666666666669,0.6023976023976024,0.44642857142857145,"Dior Beauty, Hourglass",Make Up By Mario
frozenset({'Make Up By Mario'}),"frozenset({'Dior Beauty', 'Hourglass'})",0.2814070351758794,0.07035175879396985,0.05025125628140704,0.17857142857142858,2.538265306122449,1.0,0.03045377641978738,1.1317456849464715,0.8433566433566434,0.16666666666666669,0.11640926640926641,0.44642857142857145,Make Up By Mario,"Dior Beauty, Hourglass"
frozenset({'Dior Beauty'}),"frozenset({'Make Up By Mario', 'Hourglass'})",0.19597989949748743,0.08542713567839195,0.05025125628140704,0.25641025641025644,3.001508295625943,1.0,0.03350925481679756,1.2299428175359555,0.8293750000000001,0.2173913043478261,0.18695407156945626,0.4223227752639518,Dior Beauty,"Make Up By Mario, Hourglass"
frozenset({'Hourglass'}),"frozenset({'Make Up By Mario', 'Dior Beauty'})",0.19597989949748743,0.10050251256281408,0.05025125628140704,0.25641025641025644,2.5512820512820515,1.0,0.03055478397010177,1.209669034829319,0.75625,0.20408163265306123,0.1733276034952013,0.3782051282051282,Hourglass,"Make Up By Mario, Dior Beauty"
